год;месяц;t;вар 1;вар 2;вар 3;вар 4;вар 5;вар 6;вар 7;вар 8;вар 9;вар 10;вар 11;вар 12;вар 13;вар 14;вар 15;вар 16;вар 17;вар 18;вар 19;вар 20;вар 21;вар 22;вар 23;вар 24;вар 25;вар 26;вар 27;вар 28;вар 29;вар 30;вар 31;вар 32;вар 33;вар 34;вар 35;вар 36;вар 37;вар 38;вар 39;вар 40;вар 41;вар 42;вар 43;вар 44;вар 45;вар 46;вар 47;вар 48
2018;8;140;169.8313521;159.4744967;129.696725;54.45979375;52.25336733;58.74910013;35.87733495;49.9797193;46.72811538;804.15651;1916.801634;1814.084992;163.6115959;162.1571309;147.7735018;57.75100833;59.06270011;50.20833896;36.15488365;45.51672233;37.72753206;42.37715744;1901.139054;1811.966634;168.5964427;168.8223297;135.1520127;52.59520991;65.03359178;60.22577024;33.85317598;53.23823533;43.49505849;797.7256773;1897.625799;1829.85689;177.0659103;170.1852771;138.9327826;56.03481935;57.9040654;42.14944628;33.91192753;38.98708844;52.70075434;806.9138651;1892.344589;1826.723821
2018;9;141;173.6982736;170.9424213;138.1565551;36.86874127;54.72045385;55.50254517;38.42488843;51.29458763;44.15777201;810.4245254;1976.667763;1821.314726;170.503815;161.0242229;133.6413855;49.62202481;51.38533624;58.50252455;37.99924683;46.51264938;50.47968711;61.34518906;1940.961744;1800.162153;174.0185184;169.9019117;142.6102064;44.81953519;63.42974796;55.17802843;34.21213501;47.81436184;45.77299627;838.5764408;1992.283039;1806.679713;170.1185764;163.1432897;133.9096799;51.42357975;55.43122887;59.93797237;25.33345224;49.25277523;40.29901653;820.3762265;1993.867353;1820.333425
2018;10;142;179.7272417;165.1183416;141.3087848;52.02567114;53.94972963;61.72924453;17.94732656;48.51834698;46.06650508;826.7052891;1986.706997;1846.030286;173.5632965;174.4590424;146.1928093;53.34420688;46.15716759;53.3804247;28.28137336;49.2035693;45.62876153;76.65231643;1991.845307;1838.559562;170.0687836;167.1052208;140.761103;50.22071607;52.51409586;52.43595811;28.03100564;47.64297181;44.39019129;857.2933282;2007.066177;1836.149865;164.7835189;161.7834007;133.1675535;41.54468274;51.61058646;56.36530905;30.47008882;61.14891214;55.8948754;834.3970945;1980.594303;1875.61549
2018;11;143;168.405041;166.7533314;126.1741449;57.50560893;56.19118568;63.3254004;24.62900278;47.99886365;40.93474466;887.6096176;2000.96971;1921.157698;172.0492305;160.6718618;149.2948172;60.60488682;66.83963791;57.78866212;23.99505674;47.17731941;60.35469552;44.86284129;2022.466525;1925.210743;170.4437887;160.0688705;143.0188219;56.15588009;64.44163371;63.58176681;39.94346337;54.24154657;58.21718164;863.9199213;2003.560546;1926.662164;164.9266362;165.7593591;147.7821945;53.18122233;55.07542924;57.56197604;35.43552008;49.37026238;48.87328537;873.3365837;2017.913563;1933.559952
2018;12;144;175.1942847;175.3231213;148.1125434;56.10087478;60.01472454;66.11322996;35.79592386;54.2537651;54.21683869;907.3626123;2102.163877;2030.815191;176.2804365;177.4090031;146.2934386;57.26917214;66.24516673;67.73642533;36.99866012;52.96160525;56.07783089;99.79294383;2117.444816;2030.304328;172.8979596;166.0405901;138.1867234;56.42023163;59.06270789;63.67692454;32.27591995;51.42186124;43.51892102;897.0114485;2113.183099;2046.227628;178.0159822;166.0986928;150.2340035;56.70341154;68.10342492;62.11504778;32.09729602;51.78952022;50.97446534;888.9949593;2118.3524;2014.390186
2019;1;145;194.9606651;187.5426755;146.373444;64.53849451;69.63254189;66.16836688;39.7286184;57.36364694;55.37468584;925.9125911;2211.586755;2112.368466;183.7291945;173.3381448;144.5004266;62.17768038;65.76592461;67.55825855;47.57361496;48.06539343;65.57662391;116.3315165;2214.33194;2117.829978;179.4062877;179.7906757;153.8195885;62.21736437;71.74442248;63.77881287;41.88498191;60.09406414;53.44335628;934.9449941;2187.602853;2099.93892;190.2378344;179.4948011;141.0954553;68.29673679;67.84785804;68.51498093;33.60734837;61.24311544;55.53898246;949.990071;2192.052755;2118.387083
2019;2;146;181.3603793;192.2217314;157.6445349;62.16621341;65.4689766;74.71575432;36.82908653;52.57638146;51.09434982;944.0984964;2213.781011;2127.852423;192.0418672;182.7030574;160.9916066;52.95057517;62.9217685;64.25819614;41.34731589;56.64967617;54.3117451;102.1219529;2170.080997;2115.391739;189.864146;188.6812091;153.4784031;63.94918574;67.19005114;69.53105943;46.52461895;61.69293224;60.20072365;968.7613627;2224.528567;2133.513636;195.0895265;181.2625154;167.2941453;59.90826849;74.11600231;54.17192712;50.37320047;47.12715305;52.72605709;970.796266;2222.855028;2130.344792
2019;3;147;198.9870197;183.4844934;149.540198;64.04481073;64.16527071;65.35233783;54.08887626;56.35550531;61.18799711;968.709321;2208.182553;2100.057027;189.6681592;181.9372223;158.4088401;66.77298568;71.44719828;70.82419579;38.95318748;49.62713766;53.24420256;99.65258791;2216.894348;2102.921913;193.1837726;187.0281078;156.4831531;67.50767798;69.20693575;70.45802717;45.16431135;52.75775133;55.83379587;953.7624204;2192.215659;2120.390893;190.9713725;191.7723367;147.6333092;52.91663804;61.3692326;65.86369395;41.39589484;61.60437861;71.74850823;942.1290765;2202.91765;2117.648106
2019;4;148;193.7553848;179.720093;150.8863256;58.46692424;64.10576493;75.21614075;41.15997808;56.26240028;57.857306;968.6762157;2248.521914;2078.599854;191.4991364;179.0830919;154.9014077;60.84982916;64.79830275;63.5298442;45.33215824;53.37734183;62.79876838;71.84349762;2250.464304;2104.167466;188.6368328;180.6950088;150.4925087;54.6334913;67.16849633;65.63467692;39.41264205;55.3666553;59.31326573;959.3072764;2264.535095;2084.157164;189.616384;185.3734285;160.9918887;54.97692438;74.49768454;56.86610001;39.24262064;66.83184974;58.95566009;988.189861;2260.522435;2067.357545
2019;5;149;187.539871;181.2349554;152.5090639;53.16666659;60.76950294;70.21403704;40.00472186;56.84263892;61.59104666;944.554984;2286.330115;2092.112861;188.7843231;174.7121615;144.1605723;68.69606581;56.29415461;65.44182564;37.18972468;59.24204644;59.24258975;58.77479723;2280.844616;2114.182513;184.8251359;176.7792829;143.3735832;55.41415265;65.23658597;72.89128268;38.61094388;50.98405479;57.98294558;949.6715626;2291.324483;2091.15524;193.2537155;175.2211422;147.9409401;54.10337964;57.47156152;71.47131064;42.97849038;60.28595804;60.78189689;948.6961794;2309.176485;2067.618118
2019;6;150;186.1364456;172.4989885;141.0388275;52.59591815;62.96215012;59.99595753;41.91844347;49.84123261;64.16198696;946.3545716;2267.412152;2182.715295;186.6248796;182.1167716;144.4042674;64.42385268;61.50210379;68.07197982;41.81716703;59.21153337;43.52689696;42.62106569;2241.746061;2184.27807;181.160118;179.3954306;150.7221283;50.08279639;48.43405245;66.14271558;37.71924947;54.53263555;63.39922689;949.8836898;2281.961073;2136.279078;183.2845599;182.4027893;157.1826513;58.98430279;58.68964081;55.03220928;36.38477843;51.59762888;63.06278201;946.4908133;2283.342356;2159.904224
2019;7;151;175.539304;164.7899134;133.1212349;66.26094317;67.06136862;63.1744601;32.72310341;51.92845592;48.86013999;939.1762531;2245.828617;2200.024346;172.32539;178.3618432;142.7548048;57.01172661;61.27470878;55.26463021;33.69578398;51.54958673;59.46386637;59.0336619;2217.031559;2189.618665;176.2993091;160.8255071;133.8320136;52.95748637;62.06096435;60.71430718;35.78479592;46.05900154;54.67848143;971.0278899;2248.021026;2191.133093;175.4956659;180.395864;140.6253986;63.19074148;58.01034158;68.85543065;27.39044805;51.95013175;52.40296837;970.4999691;2253.328597;2201.241868
2019;8;152;168.3309574;164.8019123;137.0640017;62.13652583;66.42039735;54.43317412;31.56025246;39.56804195;46.88598326;988.8199547;2300.241617;2200.909774;164.6281333;167.6144605;124.584512;51.08763783;68.95055731;55.72865104;38.68594771;51.51586355;54.40432454;51.44346064;2307.276203;2209.848516;174.0572255;174.6413484;133.5921868;50.06995996;71.80142753;57.8171309;31.34007251;45.80407687;44.92595476;991.8149719;2293.135002;2227.643265;173.9170741;174.4157373;133.0971401;57.08110531;61.64599153;62.68516116;35.54399588;48.27677607;54.65881011;977.1593959;2300.535726;2204.274963
2019;9;153;168.0151214;160.7270045;137.4136624;56.00337085;66.89164396;62.30221431;35.19100171;53.75204835;50.77058502;997.6929923;2383.318624;2200.74977;172.4387472;169.211911;124.7449081;57.76844411;66.22752925;54.90002557;37.1897937;57.07313151;44.96738573;46.0724626;2385.133269;2226.561372;172.2707028;163.7078996;136.1876455;55.25658373;48.71615315;60.8405644;34.44935584;56.47561405;47.27197277;990.1331497;2375.319033;2182.044329;169.4974721;166.5203025;128.118973;57.57036293;62.23807309;69.60974799;35.62075796;48.51865416;50.33093466;979.0338608;2398.655772;2219.666007
2019;10;154;175.4583829;167.3657389;140.4992612;56.28263608;56.38247475;65.69040368;29.97892893;40.81566647;39.52702318;1037.637452;2408.641011;2263.25386;173.5915904;168.7185248;144.4147614;58.663956;57.40222358;66.84027672;32.90520405;52.78343746;52.17672231;59.66073481;2398.950057;2240.001789;170.8160408;169.6442352;140.2431338;67.45518588;50.64782086;71.52043785;28.16695595;50.4526814;50.91598771;1031.839195;2398.657535;2230.654162;167.6042561;161.5892768;132.5540998;58.11944678;55.15093274;73.14106394;31.51424936;48.42838012;46.2584167;1028.273287;2386.514155;2239.349183
2019;11;155;174.2289226;169.7331758;141.3889862;47.92786289;58.04381027;63.50492482;35.01982566;48.75846816;51.38014048;1040.9995;2438.593936;2300.828294;169.9734116;157.0363454;132.4789484;57.01859254;55.97162413;61.5350652;28.08192972;46.07457533;56.74663036;82.2933014;2428.059376;2316.646062;173.0404955;166.1614652;136.097116;68.64114363;53.2083654;70.72854624;32.20960268;52.91947601;49.14239397;1052.871865;2440.160207;2302.176984;167.7905891;176.5568772;125.783896;59.0698368;66.06883563;59.48508381;36.72967096;52.70297002;45.79018983;1050.186456;2438.513774;2291.200922
2019;12;156;174.8199045;182.0316978;147.4494414;53.12450315;59.53058546;75.25876209;50.96002275;52.29157203;54.27430681;1115.920269;2525.244132;2408.226282;176.8859427;184.1915813;151.0918588;60.33719083;69.5217351;60.56589178;33.03248022;48.57987323;55.7063881;90.94383653;2549.095718;2412.273088;176.0517432;178.0849697;149.5630244;67.9240083;65.96899406;61.47245293;33.14294942;56.06786361;62.47261355;1086.350826;2525.256285;2439.020125;178.8831342;170.205886;140.2499559;62.15139135;60.59296239;65.93168049;25.19242179;48.6399888;57.57763318;1095.86421;2535.748564;2429.361179
2020;1;157;186.2883178;182.6074578;146.9276261;66.27759466;74.16051347;69.12295018;46.05818826;62.66109165;58.71616591;1145.453297;2645.821518;2502.375318;182.4757352;176.672545;163.820154;62.95493385;70.92846144;76.51612433;41.1536713;54.29562302;51.12814465;85.95055362;2635.019819;2521.989769;182.6628053;180.5904151;147.8709759;73.72167545;63.52479313;71.73664864;38.7030441;50.15621582;55.11898014;1135.242912;2606.964086;2514.483209;191.3408559;186.3751216;152.4658488;66.43713838;76.81883095;77.9066131;41.87965696;68.61633722;57.6159483;1145.54353;2642.398299;2493.713298
2020;2;158;183.2363447;185.5299148;145.1366992;62.31496245;70.74844713;72.08827997;48.03450289;55.07234935;58.04961323;1129.586969;2626.348456;2534.048528;190.6835554;187.0286672;158.8282267;59.97822103;72.52387863;70.63469141;47.46054287;60.63445196;60.23256002;91.62371712;2628.034958;2554.699408;186.9203928;188.4472823;148.1328033;61.42789898;78.34059722;73.4962971;46.71563991;62.0724452;58.68115665;1147.0249;2631.663041;2518.25988;199.4529354;182.0100167;152.2690539;67.48542018;83.99276732;74.68750308;45.58326376;59.30468062;64.1822972;1147.096062;2656.245097;2507.100867
2020;3;159;188.5582697;183.3938979;153.9787913;65.56137422;73.08056376;69.45944741;44.13037655;51.13488779;56.13370785;1155.021776;2640.522803;2537.128852;186.5626901;182.785494;142.171613;66.18631535;69.87961617;77.56749861;40.66566225;57.90124202;66.3787164;101.7655232;2620.771758;2519.990598;184.3979404;179.2773729;146.4019557;63.88933182;77.29334784;72.85292539;40.26176996;53.64914306;65.1348676;1145.520557;2615.41635;2523.783435;195.575967;198.7766652;153.7153515;70.86786706;68.04224295;59.64707258;39.34131852;55.16765606;58.15842374;1165.446595;2624.913098;2498.006753
2020;4;160;191.4743069;177.2157491;145.286148;65.1413267;66.51439834;77.98198893;45.71941871;63.65749256;62.22629021;1152.195063;2691.927481;2497.954323;193.4601667;175.4930681;152.9845873;68.12439722;73.42064686;70.34144186;39.7473336;57.11946017;55.29791389;79.74338566;2705.049074;2499.134;186.6691128;191.949349;147.7325868;68.84323591;74.7706353;71.7845011;44.55858106;55.29010799;59.66379387;1158.985098;2664.341819;2505.939975;187.4423798;181.9653375;153.2485635;66.69725334;66.11839312;63.17802572;39.5403815;60.07511335;60.05931582;1144.141973;2691.825121;2507.721392
2020;5;161;191.4112961;183.895176;159.1482081;57.25809037;64.0910369;70.34209348;45.05289768;65.6628167;61.46195696;1132.166704;2725.633301;2505.300487;190.5472921;172.2036941;151.1237047;66.62349537;59.48601563;72.0198907;40.23552885;64.90255207;45.11960502;55.89085029;2747.510394;2508.942703;193.4179849;175.6229832;152.4346436;57.80400138;58.10814622;78.63729279;34.13893814;57.86619327;51.30424129;1156.840637;2740.633682;2525.813949;191.1979393;178.1136869;146.5770463;67.06751878;66.81792434;73.4576016;31.83676775;52.07488079;59.31206435;1151.793612;2740.918498;2538.058647
2020;6;162;180.7734208;174.1120691;152.3592146;63.30812112;68.43718093;64.53091357;39.75002788;52.43212566;48.07802147;1174.752054;2716.8988;2580.229913;183.6191388;179.8684728;149.5263035;55.19693927;61.97023817;71.15305369;37.06141739;59.80088941;51.13443815;61.61472606;2693.06389;2558.182242;179.691799;178.6341591;144.7095687;52.46250696;56.12883112;69.38456664;39.4139209;53.91341227;53.44780738;1154.455215;2713.447296;2598.940543;180.3968194;173.1562023;145.9727503;59.69794928;62.64580094;66.20084105;42.38321856;60.05679655;52.38778645;1149.964062;2701.553569;2554.249173
2020;7;163;170.2183861;170.8026116;143.4524584;65.39132102;75.00434809;54.57258824;42.36677951;53.00535631;55.93802598;1185.787195;2688.408647;2621.257278;171.6582255;171.1160796;134.3134433;70.51907823;69.89683011;46.98933448;29.63012367;48.57420371;60.86726649;56.75059198;2713.72126;2634.285026;174.3896682;186.6127145;146.3536106;72.13360189;69.47331284;59.43292326;37.17992817;45.18526171;50.51940348;1160.202358;2693.447159;2638.816071;171.4742847;175.1771749;143.4758991;60.43410867;58.88361588;65.69448161;46.67509212;52.84236023;42.95190195;1146.797064;2677.883699;2637.150786
2020;8;164;175.4069728;158.834197;136.3455718;56.28774251;71.01421598;58.72191223;34.09298065;45.02311054;55.03658589;1180.170987;2776.783654;2664.614702;170.5717221;175.081168;140.341177;67.10756504;64.29383681;68.43089339;37.85436939;45.03197034;50.12849605;54.13026756;2753.901039;2632.677866;170.1253448;178.9205376;140.6701757;55.58840997;77.57783106;68.97622011;31.0460402;51.94118639;45.92801028;1186.441931;2757.362186;2643.717936;161.3799156;175.7649672;136.7614031;53.41599891;65.41698491;63.43995654;30.35170461;42.24974128;50.16544496;1171.5917;2752.558907;2642.260697
2020;9;165;163.6084144;169.8643694;132.8965197;66.95166357;62.67933932;71.59906166;33.5454062;40.62702555;49.54581348;1190.781896;2848.601135;2632.972384;179.9743549;171.2100551;136.7039456;55.45602238;62.12680975;65.02042933;32.87867374;51.77150691;49.78364286;38.31590114;2843.551326;2641.578301;178.1223575;172.9797661;139.6075235;62.29554629;60.37261156;64.73916628;33.45062183;50.4170958;51.55915334;1195.157334;2842.753;2659.701833;166.0015533;161.9876603;137.7404762;60.2837691;64.73717077;72.239129;25.7798328;45.31971687;51.61703502;1204.801268;2848.515877;2645.027923
2020;10;166;170.586265;164.6508984;132.9128593;55.82093465;67.28897893;68.35596526;26.819371;43.53366192;41.49697042;1237.854647;2864.75788;2657.729404;173.9289513;167.8501062;137.8509371;64.33899509;65.75082284;63.95706301;29.33110863;47.40033096;50.16550012;37.20121875;2891.776846;2704.347025;171.4832468;168.9551372;136.1162628;65.9304529;66.28663417;68.37514476;27.66316673;43.41199219;49.68444296;1234.569737;2861.553137;2668.959295;161.5516135;157.8664337;133.9475181;69.81426571;55.92631521;54.18932949;26.2952271;45.33326563;64.16284107;1221.719823;2863.366133;2668.334057
2020;11;167;168.0419572;161.926004;134.2296646;63.91585879;63.75498517;70.3260336;37.17507504;45.00302031;37.65294267;1239.447283;2907.697202;2740.506581;174.3786038;175.3372992;134.2759798;65.69038591;66.41652777;67.99119704;32.45248415;48.34755006;48.16333399;69.2756858;2877.187834;2744.162885;168.0590723;165.5363156;142.1158012;61.32987902;75.18114113;55.17842874;28.94327676;43.27181086;42.39407173;1257.189191;2900.905646;2735.425094;174.3926419;176.4442883;136.3714884;56.07613834;72.14859391;74.40495667;36.54237334;49.25206062;53.06805157;1277.277416;2884.008198;2722.555608
2020;12;168;176.3036309;179.2878001;137.1370506;62.4118283;70.79012178;65.83957629;36.47366377;48.35101412;54.44911858;1314.83113;2993.989946;2854.416818;176.9430213;182.1118208;155.2126864;75.84970019;71.65674066;70.74120604;42.13683985;54.72495037;47.11087298;104.8837878;3020.509185;2848.072402;178.4344297;180.8474649;146.996817;65.78866682;62.33438222;60.97269045;34.46965359;52.20043951;60.24909594;1301.669418;3010.910241;2861.92618;178.6332477;180.9000834;142.2430702;66.99296435;64.49569715;67.7085376;32.68917155;51.51574296;48.75762172;1301.384352;3004.015233;2866.491481
2021;1;169;185.2380981;177.9639963;143.1907321;73.92680393;85.84736347;88.04607539;47.96130902;63.01173349;55.0319536;1319.137077;3104.124467;2947.813629;187.0390514;190.2976847;149.4225402;74.80493592;70.66387467;77.22253023;40.24229239;63.46423184;62.36757783;78.95822072;3100.871495;2924.93639;185.0913745;191.7875991;145.7121128;65.87764625;80.3270309;85.21270383;43.90101515;55.3013263;52.86747992;1332.72029;3096.070004;2945.644288;180.0993372;173.0613501;148.9959507;71.71320125;79.51906761;75.52470688;38.12819314;64.0531316;57.79267438;1346.966224;3081.557644;2948.828043
2021;2;170;183.4594937;190.4847949;146.8804913;63.9906461;71.13132728;74.36593169;52.87135666;58.48723866;55.65806364;1350.159648;3106.958833;2949.083961;191.2828042;194.0609707;152.1368045;70.9616431;78.20251126;75.77360309;38.63048548;56.8548812;59.12485705;107.7356902;3113.157069;2956.780541;186.0159315;181.474416;154.8024942;67.11488413;79.49657916;67.96432246;41.95753141;53.88740634;53.86452693;1355.9985;3100.674162;2974.841151;193.9463626;187.6663635;153.6808181;66.98137265;93.87940009;84.80668669;42.69682651;58.81516794;59.24746309;1346.588224;3128.831895;2964.205527
2021;3;171;185.9433322;189.3565339;147.686879;75.68847459;76.33647347;77.89775441;45.97553346;49.44189684;57.15533514;1367.031365;3116.679187;2979.379408;186.6378797;184.4391371;153.2945486;70.49466671;73.01583702;71.24923568;34.27639981;66.43726755;64.98584024;101.752924;3105.246554;2976.51043;196.1273418;182.474669;144.4017702;76.18740429;81.48363235;78.45261431;43.34729604;54.02664116;59.4473664;1360.17803;3109.594595;2966.78003;189.8649961;184.3431151;148.1652325;71.62522295;79.06581362;71.35850302;37.40166959;59.43989772;54.84980311;1368.913949;3099.196842;2968.601798
2021;4;172;191.9046339;190.0604411;161.4175505;79.72562962;67.51547523;71.74726644;51.00334344;61.48644308;68.83855488;1355.815845;3178.180639;2924.202462;185.9809092;177.8711215;155.4233994;72.96340239;71.91019663;73.15368171;44.26608141;57.23576977;61.20200252;65.12666399;3180.146522;2930.754709;190.3102433;189.2763361;145.8983817;73.92269542;75.13751463;72.46608083;43.6564943;61.38289493;48.2981374;1357.569478;3195.417387;2927.749169;183.4152785;169.509742;147.1980882;74.04348466;69.01859177;74.77286165;33.9189886;54.94707134;60.60588884;1383.78397;3168.620692;2956.296436
2021;5;173;189.3446327;176.8447179;148.2731815;69.80580367;73.07115632;76.64575374;40.13778228;59.50673502;62.73048549;1384.075563;3230.721343;2996.528259;181.8961551;176.2758254;144.5621764;74.31064626;77.72842465;75.63538795;35.46751699;56.4708888;61.14070593;60.18009301;3219.872596;2962.092765;188.4727076;179.4892862;143.8075633;74.02411364;58.93791244;72.98280946;39.33392046;60.40984376;58.37360206;1373.543461;3219.189462;2995.653065;187.010613;178.4756352;133.3690819;64.69712613;69.21460611;68.25048657;38.90600786;61.97862693;46.51803537;1382.73245;3215.570476;3001.293559
2021;6;174;189.5443408;179.7353332;146.7158013;71.16744125;72.36271062;65.32102322;35.03326001;56.07685054;56.88329995;1378.570699;3180.503163;3031.549327;179.2481414;182.5474365;149.1564779;67.95813844;68.94003667;69.70066603;33.21212997;57.45885556;54.05912728;47.00727608;3182.027217;3036.765869;178.9654809;182.6010145;143.6265423;61.9711717;60.32235027;74.55395547;36.53115745;54.40219515;48.95651412;1371.827581;3188.358284;3052.089087;181.0981026;177.8321329;139.1891321;64.05729922;65.13805666;68.09981468;32.28673654;44.88421369;54.63388597;1387.120713;3197.892548;3033.496314
2021;7;175;182.2988972;168.0213091;138.6860713;68.32032453;73.49965909;65.06044867;40.07339186;49.14396341;53.40841864;1413.067781;3182.729602;3080.668607;168.8258057;180.7412061;143.4863071;61.26787465;75.6342694;63.70526041;41.67834236;49.89482529;49.69867619;44.67182072;3174.63704;3095.059208;169.4556836;172.3801345;143.6172964;67.30797315;69.98416922;70.76469134;31.34762063;45.29438047;53.91923653;1379.095473;3189.616062;3066.598158;176.0456329;174.7461877;130.915759;55.8114489;71.76894222;63.83922034;32.46365209;43.36385268;57.53487095;1411.405032;3193.720071;3089.380134
2021;8;176;169.3641557;173.7448259;132.6824832;55.7219797;70.62123181;64.61002959;29.66390632;53.34066698;48.03913767;1405.339195;3275.646925;3109.277793;170.6156722;177.6822376;140.6664589;57.23574992;67.0915345;61.77026949;34.89725788;45.66734525;50.67586326;57.20917435;3277.509923;3100.70401;166.357763;159.4232051;136.7609466;62.95436938;72.84140228;64.52463399;35.85550996;51.21072492;51.9384902;1403.749103;3250.509121;3109.420182;169.5279861;162.198313;135.3126839;66.14639036;69.12246099;60.06356245;39.96388787;44.26983666;43.0307053;1403.627262;3273.534406;3102.201931
2021;9;177;173.5279025;167.3374006;124.4698117;62.68016308;70.39116522;68.73415614;32.69930672;52.11983143;56.28500657;1455.589903;3334.367282;3104.726105;175.3095494;169.3427359;128.888179;56.81826905;67.99492867;75.2978225;33.4360246;50.96351428;53.80818513;46.41628352;3334.371032;3082.919387;173.7042861;172.1234001;135.2955702;51.98260094;65.36125308;74.52686276;25.75531113;52.51990822;51.00872705;1419.115906;3337.041487;3128.580213;170.7737374;165.002272;141.4660627;62.53667225;78.05251414;74.33335697;35.68553423;54.56337846;50.8243337;1423.831576;3328.355944;3102.008779
2021;10;178;171.5507217;156.8276673;131.7160615;65.25041089;70.49256718;68.44155443;36.80934648;49.95400384;46.84315892;1454.554579;3360.526837;3139.021443;172.5980807;170.3800997;136.5124332;70.29980311;71.07894223;76.8765699;30.50473921;52.48304229;53.7417731;80.43459879;3367.259929;3153.368978;167.0542294;162.8656266;130.1864792;66.27154474;73.89714804;71.92638614;33.11927345;49.43478275;50.92800827;1480.374722;3386.757531;3156.135379;169.6390101;158.0204964;133.9425157;65.81079611;70.85814762;72.44155993;29.13038876;56.36660211;56.20006303;1452.914648;3355.83879;3149.337216
2021;11;179;165.1889206;172.4606263;144.0248228;64.28676676;75.30626835;79.11728637;35.70085729;50.4898736;56.86440272;1496.264417;3386.559565;3241.507761;170.0699369;161.3951674;144.5038875;72.71510607;66.95245294;79.06071081;37.91960717;48.4393036;49.41368943;95.94700294;3391.276059;3183.782467;173.8072352;173.9793419;136.0167114;70.07624655;62.27097065;58.6701009;33.80577994;47.46562548;52.80642112;1472.920392;3404.969552;3218.317275;170.9366635;170.4964626;145.6258;69.94797148;73.06522855;80.03844666;32.41786059;50.80821894;58.29325396;1488.378732;3395.468408;3221.646248
2021;12;180;182.7564821;175.3171923;137.6679351;73.72111832;74.29701885;69.43832499;35.98640918;53.17500731;44.60202456;1544.55993;3510.716996;3366.905947;172.0080337;167.2932507;142.7603955;69.39792902;84.25451185;70.77328165;36.32409577;52.91711806;54.49418355;85.853473;3494.985776;3344.392943;176.6400624;168.6297057;142.7690445;73.59642221;68.14197681;81.15648854;28.614594;54.13546761;55.03843064;1545.685086;3510.37229;3329.102668;176.3423623;164.0934637;139.7067309;72.41735755;87.80413109;70.06187843;32.15114489;58.44207519;63.39893091;1537.552416;3487.445061;3329.882646
2022;1;181;184.1556015;195.5430831;150.3713009;82.51698232;85.14636616;75.65166649;49.91407808;52.28685034;52.37886796;1554.651463;3619.701885;3411.935638;183.9527052;183.8987954;148.889007;67.65763608;77.03590766;81.60810428;32.94834858;60.2318676;57.40363751;105.8200788;3599.64857;3432.845715;187.0410578;185.7183978;143.3174963;84.37849995;87.0573226;79.6730034;42.75435241;59.87560303;52.50347297;1559.972902;3609.008118;3436.202517;188.0878749;175.3574232;147.7866419;73.09646309;80.52452172;79.75173638;34.82981661;55.9552062;54.45664654;1570.421501;3600.924839;3459.699248
2022;2;182;186.591302;186.8754818;154.4975799;74.44682602;81.14605257;84.14212513;41.34311019;64.69883026;62.27930722;1596.814867;3636.172824;3463.23915;186.4167976;181.6488569;149.4280811;79.90011523;82.93676326;88.13607201;38.40381932;50.55945956;60.59702124;115.0919521;3628.222703;3437.89565;185.2658946;186.3951349;150.2210276;72.35593287;73.37565187;87.9002683;44.81638799;58.87771364;58.82891167;1612.348315;3625.521411;3475.810229;193.5292297;194.7118335;165.4672475;85.38082446;80.80439426;69.30430473;33.80131543;59.24296027;60.99890188;1604.403382;3627.742952;3462.724054
2022;3;183;178.4477192;188.6370633;157.9356657;78.02400881;80.98469815;76.58023492;29.42902649;54.26555877;67.7643894;1586.595036;3633.242151;3472.188977;192.4241454;184.9789313;139.5784314;80.60866315;79.38298994;77.74253967;45.64254834;65.00216162;63.1512714;120.1238845;3617.115434;3450.874059;187.7821636;191.2877635;148.6429571;76.21781335;82.72297933;78.21038735;41.8030161;64.25831142;57.96124796;1608.331309;3599.896792;3454.602467;191.6140178;178.1129061;151.7843725;70.44817394;74.88551964;81.03159663;41.54740899;56.75039658;66.48042115;1615.66391;3599.703913;3457.295014
2022;4;184;183.0682226;183.2328821;160.3562972;76.08352534;72.60950654;80.95573126;36.90389268;51.93313837;68.82653356;1577.5406;3665.827987;3448.767418;189.8594893;187.9483405;159.3147521;87.16836915;78.96836726;83.28003212;40.40623849;60.99696689;67.77044118;89.80619849;3668.92777;3447.46228;189.5381104;189.0737537;148.7913207;72.43550198;83.75634233;68.00483856;41.32954727;59.19815033;56.65670643;1602.619393;3658.337148;3433.23527;191.4633792;185.832034;159.6775583;68.38642431;79.58855635;82.4641884;38.7571235;56.69197408;52.89968048;1600.050501;3704.333236;3438.792831
2022;5;185;189.923537;182.0114857;155.5608815;78.44195395;66.2342143;75.88598441;34.45024739;61.51959625;55.32175603;1605.804911;3730.205431;3460.790762;178.8152853;177.8757264;153.0077384;78.67254543;69.39827914;83.7471766;37.89336665;57.72302286;54.30353159;68.03287681;3758.489884;3493.63867;185.9776511;179.6913623;143.82967;71.51754637;82.83438564;84.14135876;33.4792778;53.24932238;62.71631823;1590.127171;3757.57707;3465.884366;188.9142018;187.427492;157.2713841;71.20422436;70.87121853;85.72981166;36.52087012;63.10648893;57.4766414;1623.886038;3743.694956;3460.741839
